timestamp,price,amount
1519070400,11101.5997,1640.94523074
1519077600,11153.7675,1560.38201354
1519084800,11464.5906,2832.3044559
1519092000,11410,3081.39499228
1519099200,11452.9997,5507.59598256
1519106400,11530,6066.12902926
1519113600,11320.01,5235.3077538
1519120800,11417,7865.9197739
1519128000,11522.9026,5242.59929196
1519135200,11497.4328,3839.98904912
1519142400,11698.9997,3812.53585882
1519149600,11686.5208,2288.14079734
1519156800,11711.5103,1569.33084372
1519164000,11206.7066,3171.43769542
1519171200,11085.8968,3752.68226294
1519178400,10882.0234,3966.71970522
1519185600,10800.0002,5366.06291778
1519192800,11100.05,6280.72965968
1519200000,11153.0035,5990.06895802
1519207200,10937.9895,6715.73636306
1519214400,10730,7592.19551928
1519221600,10583.0539,4516.22173072
1519228800,10517.0263,3976.50419208
1519236000,10401.0185,2444.52869762
1519243200,10257.5595,1857.79728296
1519250400,10450,1643.05196774
1519257600,10643.3638,2510.55338452
1519264800,10700,4020.00519194
1519272000,10751.4105,3054.0491017
1519279200,10615.7429,4260.3347201
1519286400,10323.1346,5235.50228168
1519293600,10247.613,6598.08491134
1519300800,9885.2,5445.70612438
1519308000,9990.901,4556.23998334
1519315200,9838.7196,3229.35472542
1519322400,10022.0303,2278.27074038
1519329600,9880,1858.00271076
1519336800,9825.2902,1351.31138922
1519344000,9703.99,3211.72944152
1519351200,9814.998,3640.3123994
1519358400,9819.7354,4934.38878092
1519365600,9866.9766,6709.982231
1519372800,10100,5672.12132294
1519380000,10185.8973,6335.6848733
1519387200,10205,5463.4513916
1519394400,10305.1376,4400.2164411
1519401600,10102.8512,4041.48606586
1519408800,10040.0918,2170.2073384
1519416000,9884.9212,1754.56066388
1519423200,10157.4759,1486.39180312
1519430400,10348,2473.64333212
1519437600,10381.0022,3565.9289216
1519444800,10443.5301,4703.19063758
1519452000,10110,8203.41285716
